station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Dissolved Calcium,99,1.00000000,mg/L,EPA 215.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Dissolved Chloride,134,1.00000000,mg/L,EPA 325.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Dissolved Hardness,399,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Dissolved Magnesium,37,0.10000000,mg/L,EPA 242.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Dissolved Sodium,54,1.00000000,mg/L,EPA 273.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,Total Alkalinity,252,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744328,07/23/1981 16:00,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Conductance,650,1.00000000,uS/cm,EPA 120.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Boron,.6,0.10000000,mg/L,"Std Method 4500-B, C"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Calcium,34,1.00000000,mg/L,EPA 215.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Chloride,29,0.10000000,mg/L,"Std Method 4500-Cl, B"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Magnesium,24,0.10000000,mg/L,"Std Method 3500-Mg, E"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Nitrate,.6,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Potassium,2.8,0.10000000,mg/L,"Std Method 3500-K, D"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Sodium,78,1.00000000,mg/L,"Std Method 3500-Na, D"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Dissolved Sulfate,38,1.00000000,mg/L,EPA 375.3
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Total Alkalinity,271,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Total Dissolved Solids,381,1.00000000,mg/L at 180 °C,EPA 160.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,Total Hardness,185,1.00000000,mg/L as CaCO3,EPA 130.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744323,08/07/1972 12:30,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Conductance,634,1.00000000,uS/cm,EPA 120.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Dissolved Chloride,24,0.10000000,mg/L,"Std Method 4500-Cl, B"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Dissolved Nitrate,.6,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Dissolved Sodium,81,1.00000000,mg/L,EPA 273.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Total Alkalinity,266,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,Total Hardness,149,1.00000000,mg/L as CaCO3,EPA 130.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744326,08/29/1977 08:00,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Conductance,1070,1.00000000,uS/cm,EPA 120.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Boron,.2,0.10000000,mg/L,"Std Method 4500-B, C"
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Calcium,102,1.00000000,mg/L,EPA 215.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Chloride,151,1.00000000,mg/L,EPA 325.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Hardness,419,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Magnesium,40,0.10000000,mg/L,EPA 242.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Potassium,2,0.10000000,mg/L,EPA 258.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Sodium,54,1.00000000,mg/L,EPA 273.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Dissolved Sulfate,57,1.00000000,mg/L,EPA 375.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Total Alkalinity,251,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,Total Dissolved Solids,629,1.00000000,mg/L at 180 °C,EPA 160.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744329,09/02/1983 12:15,,Feet,pH,7.9,0.10000000,pH Units,EPA 150.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Conductance,981,1.00000000,uS/cm,EPA 120.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Calcium,101,1.00000000,mg/L,EPA 215.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Chloride,117,1.00000000,mg/L,EPA 325.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Hardness,409,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Magnesium,38,0.10000000,mg/L,EPA 242.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Potassium,1.6,0.10000000,mg/L,EPA 258.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Dissolved Sodium,52,1.00000000,mg/L,EPA 273.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,Total Alkalinity,258,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744332,09/14/1989 11:30,,Feet,pH,8.4,0.10000000,pH Units,EPA 150.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Conductance,1080,1.00000000,uS/cm,EPA 120.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Dissolved Calcium,98,1.00000000,mg/L,EPA 215.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Dissolved Chloride,162,1.00000000,mg/L,EPA 325.2
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Dissolved Hardness,422,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Dissolved Magnesium,43,0.10000000,mg/L,EPA 242.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Dissolved Sodium,54,1.00000000,mg/L,EPA 273.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Total Alkalinity,233,1.00000000,mg/L as CaCO3,EPA 310.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,Total Dissolved Solids,591,1.00000000,mg/L at 180 °C,EPA 160.1
11247,02S03W33H003M,02S03W33H003M,02S03W33H003M,Groundwater,37.71700000,-122.19310000,"Public, Review Status Unknown",Alameda,WDIS_0744330,09/19/1985 14:30,,Feet,pH,8.2,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,Conductance,764,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,Dissolved Chloride,32,0.10000000,mg/L,"Std Method 4500-Cl, B"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,Dissolved Sodium,45,1.00000000,mg/L,EPA 273.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,Total Alkalinity,234,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,Total Hardness,307,1.00000000,mg/L as CaCO3,EPA 130.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744335,07/16/1974 13:00,,Feet,pH,7.6,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Conductance,778,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Dissolved Boron,.3,0.10000000,mg/L,"Std Method 4500-B, C"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Dissolved Calcium,65,1.00000000,mg/L,EPA 215.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Dissolved Chloride,36,0.10000000,mg/L,"Std Method 4500-Cl, B"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Dissolved Magnesium,36,0.10000000,mg/L,"Std Method 3500-Mg, E"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Dissolved Sodium,45,1.00000000,mg/L,"Std Method 3500-Na, D"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Total Alkalinity,280,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,Total Hardness,310,1.00000000,mg/L as CaCO3,EPA 130.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744333,07/21/1967 13:45,,Feet,pH,8.3,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Conductance,766,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Calcium,66,1.00000000,mg/L,EPA 215.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Chloride,38,1.00000000,mg/L,EPA 325.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Hardness,305,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Magnesium,34,0.10000000,mg/L,EPA 242.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Potassium,.4,0.10000000,mg/L,EPA 258.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Dissolved Sodium,45,1.00000000,mg/L,EPA 273.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,Total Alkalinity,221,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744339,08/04/1982 00:00,,Feet,pH,7.4,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744334,08/07/1972 13:40,,Feet,Conductance,778,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744334,08/07/1972 13:40,,Feet,Dissolved Chloride,37,0.10000000,mg/L,"Std Method 4500-Cl, B"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,Conductance,746,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,Dissolved Chloride,32,0.10000000,mg/L,"Std Method 4500-Cl, B"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,Dissolved Sodium,44,1.00000000,mg/L,EPA 273.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,Total Alkalinity,237,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,Total Hardness,304,1.00000000,mg/L as CaCO3,EPA 130.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744336,08/11/1976 10:45,,Feet,pH,8.1,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Conductance,737,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Dissolved Chloride,31,0.10000000,mg/L,"Std Method 4500-Cl, B"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Dissolved Nitrate,57,0.10000000,mg/L,EPA 352.1 (DWR Modified)
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Dissolved Sodium,44,1.00000000,mg/L,EPA 273.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Total Alkalinity,237,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,Total Hardness,297,1.00000000,mg/L as CaCO3,EPA 130.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744337,08/17/1978 11:00,,Feet,pH,8,0.10000000,pH Units,EPA 150.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,*No Lab Analyses (Field Measures Only),,, ,EPA 353.2 (DWR Modified)
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Conductance,756,1.00000000,uS/cm,EPA 120.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Boron,.3,0.10000000,mg/L,"Std Method 4500-B, C"
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Calcium,64,1.00000000,mg/L,EPA 215.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Chloride,36,1.00000000,mg/L,EPA 325.2
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Hardness,300,1.00000000,mg/L as CaCO3,Std Method 2340 B (D)
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Magnesium,34,0.10000000,mg/L,EPA 242.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Potassium,.3,0.10000000,mg/L,EPA 258.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Sodium,44,1.00000000,mg/L,EPA 273.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Dissolved Sulfate,62,1.00000000,mg/L,EPA 375.3
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Total Alkalinity,235,1.00000000,mg/L as CaCO3,EPA 310.1
11248,02S03W34A002M,02S03W34A002M,02S03W34A002M,Groundwater,37.72060000,-122.17470000,"Public, Review Status Unknown",Alameda,WDIS_0744338,09/25/1980 09:30,,Feet,Total Dissolved Solids,469,1.00000000,mg/L at 180 °C,EPA 160.1
