county_name,sample_date,parameter,result,reporting_limit,units,anomaly,potential_cause
Alameda,01/20/1999 08:25,Total Dissolved Solids,271,1.0,mg/L,1,Normal
Alameda,01/20/2016 08:50,Total Dissolved Solids,335,1.0,mg/L,1,Normal
Alameda,01/21/1976 12:35,Total Dissolved Solids,165,0.1,mg/L at 180 °C,1,Normal
Alameda,01/21/1981 10:05,Total Dissolved Solids,179,0.1,mg/L at 180 °C,1,Normal
Alameda,01/21/1987 09:15,Total Dissolved Solids,193,0.1,mg/L at 180 °C,1,Normal
Alameda,01/21/1998 09:00,Total Dissolved Solids,303,1.0,mg/L,1,Normal
Alameda,01/21/1998 12:34,Total Dissolved Solids,303,0.1,mg/L at 180 °C,1,Normal
Alameda,01/21/2004 08:20,Total Dissolved Solids,167,1.0,mg/L,1,Normal
Alameda,01/21/2009 10:00,Total Dissolved Solids,379,1.0,mg/L,1,Normal
Alameda,01/22/2015 08:15,Total Dissolved Solids,288,1.0,mg/L,1,Normal
Alameda,01/23/1992 08:50,Total Dissolved Solids,334,1.0,mg/L,1,Normal
Alameda,01/24/1978 11:45,Total Dissolved Solids,370,0.1,mg/L at 180 °C,1,Normal
Alameda,01/24/1990 09:20,Total Dissolved Solids,395,1.0,mg/L,1,Normal
Alameda,01/26/1972 11:00,Total Dissolved Solids,254,0.1,mg/L at 180 °C,1,Normal
Alameda,01/26/1995 09:54,Total Dissolved Solids,218,1.0,mg/L,1,Normal
Alameda,01/27/1977 13:55,Total Dissolved Solids,421,0.1,mg/L at 180 °C,1,Normal
Alameda,01/29/1991 12:05,Total Dissolved Solids,428,1.0,mg/L,1,Normal
Alameda,01/30/1978 12:50,Total Dissolved Solids,282,0.1,mg/L at 180 °C,1,Normal
Alameda,02/01/1968 08:10,Total Dissolved Solids,481,0.1,mg/L at 180 °C,1,Normal
Alameda,02/02/1977 10:00,Total Dissolved Solids,426,0.1,mg/L at 180 °C,1,Normal
Alameda,02/03/1970 17:00,Total Dissolved Solids,242,0.1,mg/L at 180 °C,1,Normal
Alameda,02/03/1977 09:15,Total Dissolved Solids,470,0.1,mg/L at 180 °C,1,Normal
Alameda,02/04/1969 19:30,Total Dissolved Solids,142,0.1,mg/L at 180 °C,1,Normal
Alameda,02/06/1978 13:00,Total Dissolved Solids,243,0.1,mg/L at 180 °C,1,Normal
Alameda,02/07/2012 14:00,Total Dissolved Solids,346,1.0,mg/L,1,Normal
Alameda,02/09/1977 08:50,Total Dissolved Solids,666,0.1,mg/L at 180 °C,1,Normal
Alameda,02/09/1993 11:45,Total Dissolved Solids,258,1.0,mg/L,1,Normal
Alameda,02/14/1990 08:55,Total Dissolved Solids,291,1.0,mg/L,1,Normal
Alameda,02/14/2017 08:40,Total Dissolved Solids,133,1.0,mg/L,1,Normal
Alameda,02/14/2023 09:15,Total Dissolved Solids,242,2.5,mg/L,1,Normal
Alameda,02/15/1978 10:15,Total Dissolved Solids,322,0.1,mg/L at 180 °C,1,Normal
Alameda,02/15/1978 10:16,Total Dissolved Solids,312,0.1,mg/L at 180 °C,1,Normal
Alameda,02/15/1984 09:40,Total Dissolved Solids,214,0.1,mg/L at 180 °C,1,Normal
Alameda,02/15/1989 09:35,Total Dissolved Solids,428,0.1,mg/L at 180 °C,1,Normal
Alameda,02/15/1995 07:35,Total Dissolved Solids,236,0.1,mg/L at 180 °C,1,Normal
Alameda,02/15/1996 11:24,Total Dissolved Solids,225,1.0,mg/L,1,Normal
Alameda,02/15/2006 08:30,Total Dissolved Solids,194,1.0,mg/L,1,Normal
Alameda,02/15/2012 08:30,Total Dissolved Solids,362,1.0,mg/L,1,Normal
Alameda,02/15/2022 09:20,Total Dissolved Solids,255,2.5,mg/L,1,Normal
Alameda,02/16/1971 20:15,Total Dissolved Solids,324,0.1,mg/L at 180 °C,1,Normal
Alameda,02/16/1972 12:00,Total Dissolved Solids,337,0.1,mg/L at 180 °C,1,Normal
Alameda,02/16/1977 10:30,Total Dissolved Solids,512,0.1,mg/L at 180 °C,1,Normal
Alameda,02/16/1983 11:00,Total Dissolved Solids,168,0.1,mg/L at 180 °C,1,Normal
Alameda,02/16/1994 08:00,Total Dissolved Solids,256,0.1,mg/L at 180 °C,1,Normal
Alameda,02/16/1995 11:25,Total Dissolved Solids,245,1.0,mg/L,1,Normal
Alameda,02/16/2000 08:20,Total Dissolved Solids,216,1.0,mg/L,1,Normal
Alameda,02/16/2005 06:00,Total Dissolved Solids,235,1.0,mg/L,1,Normal
Alameda,02/16/2011 08:30,Total Dissolved Solids,162,1.0,mg/L,1,Normal
Alameda,02/17/1982 11:45,Total Dissolved Solids,209,0.1,mg/L at 180 °C,1,Normal
Alameda,02/17/1988 10:30,Total Dissolved Solids,233,0.1,mg/L at 180 °C,1,Normal
Alameda,02/17/1993 08:05,Total Dissolved Solids,234,0.1,mg/L at 180 °C,1,Normal
Alameda,02/17/1994 10:40,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,02/17/1999 07:30,Total Dissolved Solids,218,1.0,mg/L,1,Normal
Alameda,02/17/2010 08:25,Total Dissolved Solids,265,1.0,mg/L,1,Normal
Alameda,02/17/2016 09:20,Total Dissolved Solids,262,1.0,mg/L,1,Normal
Alameda,02/17/2016 09:20,Total Dissolved Solids,263,1.0,mg/L,1,Normal
Alameda,02/18/1976 13:15,Total Dissolved Solids,200,0.1,mg/L at 180 °C,1,Normal
Alameda,02/18/1981 09:15,Total Dissolved Solids,262,0.1,mg/L at 180 °C,1,Normal
Alameda,02/18/1987 10:50,Total Dissolved Solids,247,0.1,mg/L at 180 °C,1,Normal
Alameda,02/18/1998 08:20,Total Dissolved Solids,258,1.0,mg/L,1,Normal
Alameda,02/18/2004 07:40,Total Dissolved Solids,179,1.0,mg/L,1,Normal
Alameda,02/18/2009 08:20,Total Dissolved Solids,428,1.0,mg/L,1,Normal
Alameda,02/18/2015 08:50,Total Dissolved Solids,333,1.0,mg/L,1,Normal
Alameda,02/19/1975 12:30,Total Dissolved Solids,264,0.1,mg/L at 180 °C,1,Normal
Alameda,02/19/1986 09:25,Total Dissolved Solids,286,0.1,mg/L at 180 °C,1,Normal
Alameda,02/19/1991 08:30,Total Dissolved Solids,432,0.1,mg/L at 180 °C,1,Normal
Alameda,02/19/1992 08:00,Total Dissolved Solids,417,0.1,mg/L at 180 °C,1,Normal
Alameda,02/19/1997 08:00,Total Dissolved Solids,129,0.1,mg/L at 180 °C,1,Normal
Alameda,02/19/2003 07:30,Total Dissolved Solids,175,1.0,mg/L,1,Normal
Alameda,02/19/2020 09:15,Total Dissolved Solids,244,1.0,mg/L,1,Normal
Alameda,02/20/1974 11:10,Total Dissolved Solids,251,0.1,mg/L at 180 °C,1,Normal
Alameda,02/20/1980 10:50,Total Dissolved Solids,188,0.1,mg/L at 180 °C,1,Normal
Alameda,02/20/1985 10:20,Total Dissolved Solids,246,0.1,mg/L at 180 °C,1,Normal
Alameda,02/20/1990 09:00,Total Dissolved Solids,264,0.1,mg/L at 180 °C,1,Normal
Alameda,02/20/2002 08:43,Total Dissolved Solids,263,1.0,mg/L,1,Normal
Alameda,02/20/2008 08:33,Total Dissolved Solids,267,1.0,mg/L,1,Normal
Alameda,02/20/2013 08:15,Total Dissolved Solids,264,1.0,mg/L,1,Normal
Alameda,02/20/2014 07:50,Total Dissolved Solids,495,1.0,mg/L,1,Normal
Alameda,02/20/2019 08:00,Total Dissolved Solids,225,1.0,mg/L,1,Normal
Alameda,02/21/1973 12:15,Total Dissolved Solids,428,0.1,mg/L at 180 °C,1,Normal
Alameda,02/21/1979 10:10,Total Dissolved Solids,227,0.1,mg/L at 180 °C,1,Normal
Alameda,02/21/1990 09:21,Total Dissolved Solids,270,1.0,mg/L,1,Normal
Alameda,02/21/1996 07:20,Total Dissolved Solids,229,0.1,mg/L at 180 °C,1,Normal
Alameda,02/21/2001 08:05,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,02/21/2007 08:10,Total Dissolved Solids,268,1.0,mg/L,1,Normal
Alameda,02/21/2018 08:25,Total Dissolved Solids,279,1.0,mg/L,1,Normal
Alameda,02/24/1977 09:20,Total Dissolved Solids,527,0.1,mg/L at 180 °C,1,Normal
Alameda,02/25/1992 09:40,Total Dissolved Solids,352,1.0,mg/L,1,Normal
Alameda,02/27/1991 11:25,Total Dissolved Solids,475,1.0,mg/L,1,Normal
Alameda,03/02/1989 10:30,Total Dissolved Solids,377,1.0,mg/L,1,Normal
Alameda,03/03/1970 21:00,Total Dissolved Solids,213,0.1,mg/L at 180 °C,1,Normal
Alameda,03/03/1977 09:00,Total Dissolved Solids,559,0.1,mg/L at 180 °C,1,Normal
Alameda,03/04/1969 21:00,Total Dissolved Solids,173,0.1,mg/L at 180 °C,1,Normal
Alameda,03/06/1968 09:30,Total Dissolved Solids,468,0.1,mg/L at 180 °C,1,Normal
Alameda,03/06/2012 14:55,Total Dissolved Solids,331,1.0,mg/L,1,Normal
Alameda,03/09/1993 09:45,Total Dissolved Solids,274,1.0,mg/L,1,Normal
Alameda,03/10/1977 09:05,Total Dissolved Solids,533,0.1,mg/L at 180 °C,1,Normal
Alameda,03/13/1997 12:30,Total Dissolved Solids,137,1.0,mg/L,1,Normal
Alameda,03/14/1996 12:35,Total Dissolved Solids,161,1.0,mg/L,1,Normal
Alameda,03/14/2017 08:00,Total Dissolved Solids,112,1.0,mg/L,1,Normal
Alameda,03/15/1972 11:50,Total Dissolved Solids,161,0.1,mg/L at 180 °C,1,Normal
Alameda,03/15/1978 10:30,Total Dissolved Solids,312,0.1,mg/L at 180 °C,1,Normal
Alameda,03/15/1989 10:10,Total Dissolved Solids,336,0.1,mg/L at 180 °C,1,Normal
Alameda,03/15/1995 08:10,Total Dissolved Solids,242,0.1,mg/L at 180 °C,1,Normal
Alameda,03/15/2000 08:25,Total Dissolved Solids,147,1.0,mg/L,1,Normal
Alameda,03/15/2006 08:00,Total Dissolved Solids,134,1.0,mg/L,1,Normal
Alameda,03/15/2016 08:05,Total Dissolved Solids,240,1.0,mg/L,1,Normal
Alameda,03/16/1971 14:00,Total Dissolved Solids,288,0.1,mg/L at 180 °C,1,Normal
Alameda,03/16/1977 10:15,Total Dissolved Solids,487,0.1,mg/L at 180 °C,1,Normal
Alameda,03/16/1983 09:35,Total Dissolved Solids,176,0.1,mg/L at 180 °C,1,Normal
Alameda,03/16/1988 10:00,Total Dissolved Solids,356,0.1,mg/L at 180 °C,1,Normal
Alameda,03/16/1994 09:05,Total Dissolved Solids,305,0.1,mg/L at 180 °C,1,Normal
Alameda,03/16/2005 07:40,Total Dissolved Solids,322,1.0,mg/L,1,Normal
Alameda,03/16/2011 08:05,Total Dissolved Solids,186,1.0,mg/L,1,Normal
Alameda,03/16/2021 07:30,Total Dissolved Solids,382,2.5,mg/L,1,Normal
Alameda,03/16/2023 07:25,Total Dissolved Solids,151,2.5,mg/L,1,Normal
Alameda,03/17/1976 13:45,Total Dissolved Solids,170,0.1,mg/L at 180 °C,1,Normal
Alameda,03/17/1982 10:20,Total Dissolved Solids,185,0.1,mg/L at 180 °C,1,Normal
Alameda,03/17/1992 08:45,Total Dissolved Solids,208,0.1,mg/L at 180 °C,1,Normal
Alameda,03/17/1993 09:00,Total Dissolved Solids,293,0.1,mg/L at 180 °C,1,Normal
Alameda,03/17/1999 08:40,Total Dissolved Solids,160,1.0,mg/L,1,Normal
Alameda,03/17/2004 07:40,Total Dissolved Solids,155,1.0,mg/L,1,Normal
Alameda,03/17/2009 15:00,Total Dissolved Solids,251,1.0,mg/L,1,Normal
Alameda,03/17/2009 15:00,Total Dissolved Solids,253,1.0,mg/L,1,Normal
Alameda,03/17/2010 09:00,Total Dissolved Solids,297,1.0,mg/L,1,Normal
Alameda,03/17/2015 07:45,Total Dissolved Solids,242,1.0,mg/L,1,Normal
Alameda,03/17/2020 07:30,Total Dissolved Solids,238,1.0,mg/L,1,Normal
Alameda,03/17/2020 07:30,Total Dissolved Solids,239,1.0,mg/L,1,Normal
Alameda,03/18/1981 10:30,Total Dissolved Solids,292,0.1,mg/L at 180 °C,1,Normal
Alameda,03/18/1987 09:15,Total Dissolved Solids,324,0.1,mg/L at 180 °C,1,Normal
Alameda,03/18/1998 08:50,Total Dissolved Solids,265,1.0,mg/L,1,Normal
Alameda,03/19/1975 10:30,Total Dissolved Solids,234,0.1,mg/L at 180 °C,1,Normal
Alameda,03/19/1980 12:00,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,03/19/1986 09:50,Total Dissolved Solids,198,0.1,mg/L at 180 °C,1,Normal
Alameda,03/19/1991 08:30,Total Dissolved Solids,363,0.1,mg/L at 180 °C,1,Normal
Alameda,03/19/1997 09:25,Total Dissolved Solids,204,0.1,mg/L at 180 °C,1,Normal
Alameda,03/19/2003 07:20,Total Dissolved Solids,176,1.0,mg/L,1,Normal
Alameda,03/19/2008 08:35,Total Dissolved Solids,359,1.0,mg/L,1,Normal
Alameda,03/19/2014 09:40,Total Dissolved Solids,312,1.0,mg/L,1,Normal
Alameda,03/19/2019 07:45,Total Dissolved Solids,123,1.0,mg/L,1,Normal
Alameda,03/20/1974 10:30,Total Dissolved Solids,222,0.1,mg/L at 180 °C,1,Normal
Alameda,03/20/1985 09:45,Total Dissolved Solids,202,0.1,mg/L at 180 °C,1,Normal
Alameda,03/20/1990 08:40,Total Dissolved Solids,250,0.1,mg/L at 180 °C,1,Normal
Alameda,03/20/1990 11:00,Total Dissolved Solids,256,1.0,mg/L,1,Normal
Alameda,03/20/1995 09:02,Total Dissolved Solids,288,1.0,mg/L,1,Normal
Alameda,03/20/1996 08:45,Total Dissolved Solids,174,0.1,mg/L at 180 °C,1,Normal
Alameda,03/20/2002 08:55,Total Dissolved Solids,202,1.0,mg/L,1,Normal
Alameda,03/20/2013 08:55,Total Dissolved Solids,245,1.0,mg/L,1,Normal
Alameda,03/21/1973 12:00,Total Dissolved Solids,396,0.1,mg/L at 180 °C,1,Normal
Alameda,03/21/1979 10:25,Total Dissolved Solids,224,0.1,mg/L at 180 °C,1,Normal
Alameda,03/21/1984 09:30,Total Dissolved Solids,218,0.1,mg/L at 180 °C,1,Normal
Alameda,03/21/2001 09:00,Total Dissolved Solids,262,1.0,mg/L,1,Normal
Alameda,03/21/2007 08:01,Total Dissolved Solids,211,1.0,mg/L,1,Normal
Alameda,03/21/2012 09:50,Total Dissolved Solids,336,1.0,mg/L,1,Normal
Alameda,03/21/2018 07:10,Total Dissolved Solids,273,1.0,mg/L,1,Normal
Alameda,03/22/2022 06:45,Total Dissolved Solids,271,2.5,mg/L,1,Normal
Alameda,03/24/1994 10:15,Total Dissolved Solids,292,1.0,mg/L,1,Normal
Alameda,03/25/1977 09:25,Total Dissolved Solids,505,0.1,mg/L at 180 °C,1,Normal
Alameda,03/26/1992 09:30,Total Dissolved Solids,204,1.0,mg/L,1,Normal
Alameda,03/27/1991 14:00,Total Dissolved Solids,312,1.0,mg/L,1,Normal
Alameda,03/31/1977 08:45,Total Dissolved Solids,512,0.1,mg/L at 180 °C,1,Normal
Alameda,04/01/1969 23:00,Total Dissolved Solids,166,0.1,mg/L at 180 °C,1,Normal
Alameda,04/01/1977 13:45,Total Dissolved Solids,509,0.1,mg/L at 180 °C,1,Normal
Alameda,04/03/1968 06:30,Total Dissolved Solids,273,0.1,mg/L at 180 °C,1,Normal
Alameda,04/03/2012 13:30,Total Dissolved Solids,287,1.0,mg/L,1,Normal
Alameda,04/07/1969 10:35,Total Dissolved Solids,126,0.1,mg/L at 180 °C,1,Normal
Alameda,04/07/1970 23:00,Total Dissolved Solids,248,0.1,mg/L at 180 °C,1,Normal
Alameda,04/08/1993 10:10,Total Dissolved Solids,282,1.0,mg/L,1,Normal
Alameda,04/09/1969 10:25,Total Dissolved Solids,128,0.1,mg/L at 180 °C,1,Normal
Alameda,04/09/1997 10:50,Total Dissolved Solids,194,1.0,mg/L,1,Normal
Alameda,04/11/1969 10:30,Total Dissolved Solids,119,0.1,mg/L at 180 °C,1,Normal
Alameda,04/11/1996 10:26,Total Dissolved Solids,235,1.0,mg/L,1,Normal
Alameda,04/14/1977 09:15,Total Dissolved Solids,513,0.1,mg/L at 180 °C,1,Normal
Alameda,04/14/2015 07:20,Total Dissolved Solids,287,1.0,mg/L,1,Normal
Alameda,04/14/2015 07:20,Total Dissolved Solids,288,1.0,mg/L,1,Normal
Alameda,04/15/1981 09:30,Total Dissolved Solids,218,0.1,mg/L at 180 °C,1,Normal
Alameda,04/15/1987 09:00,Total Dissolved Solids,248,0.1,mg/L at 180 °C,1,Normal
Alameda,04/15/1992 09:45,Total Dissolved Solids,213,0.1,mg/L at 180 °C,1,Normal
Alameda,04/15/1998 06:30,Total Dissolved Solids,399,1.0,mg/L,1,Normal
Alameda,04/15/2009 08:20,Total Dissolved Solids,206,1.0,mg/L,1,Normal
Alameda,04/16/1975 10:30,Total Dissolved Solids,189,0.1,mg/L at 180 °C,1,Normal
Alameda,04/16/1980 10:20,Total Dissolved Solids,184,0.1,mg/L at 180 °C,1,Normal
Alameda,04/16/1986 10:15,Total Dissolved Solids,137,0.1,mg/L at 180 °C,1,Normal
Alameda,04/16/1991 07:55,Total Dissolved Solids,194,0.1,mg/L at 180 °C,1,Normal
Alameda,04/16/1997 06:40,Total Dissolved Solids,161,0.1,mg/L at 180 °C,1,Normal
Alameda,04/16/2003 07:40,Total Dissolved Solids,187,1.0,mg/L,1,Normal
Alameda,04/16/2008 08:30,Total Dissolved Solids,307,1.0,mg/L,1,Normal
Alameda,04/16/2014 08:20,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,04/16/2019 07:45,Total Dissolved Solids,112,1.0,mg/L,1,Normal
Alameda,04/17/1974 10:45,Total Dissolved Solids,202,0.1,mg/L at 180 °C,1,Normal
Alameda,04/17/1985 10:45,Total Dissolved Solids,205,0.1,mg/L at 180 °C,1,Normal
Alameda,04/17/1996 06:50,Total Dissolved Solids,219,0.1,mg/L at 180 °C,1,Normal
Alameda,04/17/2002 07:10,Total Dissolved Solids,168,1.0,mg/L,1,Normal
Alameda,04/17/2013 09:25,Total Dissolved Solids,387,1.0,mg/L,1,Normal
Alameda,04/17/2018 08:10,Total Dissolved Solids,133,1.0,mg/L,1,Normal
Alameda,04/18/1973 12:00,Total Dissolved Solids,352,0.1,mg/L at 180 °C,1,Normal
Alameda,04/18/1979 10:15,Total Dissolved Solids,239,0.1,mg/L at 180 °C,1,Normal
Alameda,04/18/1984 08:45,Total Dissolved Solids,174,0.1,mg/L at 180 °C,1,Normal
Alameda,04/18/1990 08:10,Total Dissolved Solids,375,0.1,mg/L at 180 °C,1,Normal
Alameda,04/18/2001 07:15,Total Dissolved Solids,220,1.0,mg/L,1,Normal
Alameda,04/18/2007 08:19,Total Dissolved Solids,169,1.0,mg/L,1,Normal
Alameda,04/18/2012 11:30,Total Dissolved Solids,267,1.0,mg/L,1,Normal
Alameda,04/18/2016 07:55,Total Dissolved Solids,251,1.0,mg/L,1,Normal
Alameda,04/18/2017 08:10,Total Dissolved Solids,101,1.0,mg/L,1,Normal
Alameda,04/18/2023 08:05,Total Dissolved Solids,95,2.5,mg/L,1,Normal
Alameda,04/19/1972 12:15,Total Dissolved Solids,145,0.1,mg/L at 180 °C,1,Normal
Alameda,04/19/1978 10:25,Total Dissolved Solids,212,0.1,mg/L at 180 °C,1,Normal
Alameda,04/19/1989 08:50,Total Dissolved Solids,137,0.1,mg/L at 180 °C,1,Normal
Alameda,04/19/1995 07:40,Total Dissolved Solids,269,0.1,mg/L at 180 °C,1,Normal
Alameda,04/19/2000 06:30,Total Dissolved Solids,155,1.0,mg/L,1,Normal
Alameda,04/19/2006 08:00,Total Dissolved Solids,101,1.0,mg/L,1,Normal
Alameda,04/19/2022 07:20,Total Dissolved Solids,268,2.5,mg/L,1,Normal
Alameda,04/20/1971 18:00,Total Dissolved Solids,202,0.1,mg/L at 180 °C,1,Normal
Alameda,04/20/1977 11:30,Total Dissolved Solids,516,0.1,mg/L at 180 °C,1,Normal
Alameda,04/20/1983 10:40,Total Dissolved Solids,210,0.1,mg/L at 180 °C,1,Normal
Alameda,04/20/1988 08:15,Total Dissolved Solids,250,0.1,mg/L at 180 °C,1,Normal
Alameda,04/20/1994 09:00,Total Dissolved Solids,322,0.1,mg/L at 180 °C,1,Normal
Alameda,04/20/1994 09:10,Total Dissolved Solids,286,1.0,mg/L,1,Normal
Alameda,04/20/2005 07:40,Total Dissolved Solids,199,1.0,mg/L,1,Normal
Alameda,04/20/2010 09:30,Total Dissolved Solids,321,1.0,mg/L,1,Normal
Alameda,04/20/2011 09:05,Total Dissolved Solids,85,1.0,mg/L,1,Normal
Alameda,04/20/2021 08:05,Total Dissolved Solids,363,2.5,mg/L,1,Normal
Alameda,04/21/1976 13:10,Total Dissolved Solids,209,0.1,mg/L at 180 °C,1,Normal
Alameda,04/21/1982 10:45,Total Dissolved Solids,125,0.1,mg/L at 180 °C,1,Normal
Alameda,04/21/1993 07:35,Total Dissolved Solids,224,1.0,mg/L,1,Normal
Alameda,04/21/1993 08:05,Total Dissolved Solids,224,0.1,mg/L at 180 °C,1,Normal
Alameda,04/21/1999 07:13,Total Dissolved Solids,179,1.0,mg/L,1,Normal
Alameda,04/21/2004 07:45,Total Dissolved Solids,166,1.0,mg/L,1,Normal
Alameda,04/22/1992 07:15,Total Dissolved Solids,224,1.0,mg/L,1,Normal
Alameda,04/23/1991 08:20,Total Dissolved Solids,201,1.0,mg/L,1,Normal
Alameda,04/24/1995 08:20,Total Dissolved Solids,255,1.0,mg/L,1,Normal
Alameda,04/25/1990 08:00,Total Dissolved Solids,377,1.0,mg/L,1,Normal
Alameda,04/27/1977 08:00,Total Dissolved Solids,518,0.1,mg/L at 180 °C,1,Normal
Alameda,05/01/1968 12:00,Total Dissolved Solids,172,0.1,mg/L at 180 °C,1,Normal
Alameda,05/05/1970 17:00,Total Dissolved Solids,183,0.1,mg/L at 180 °C,1,Normal
Alameda,05/06/1969 23:25,Total Dissolved Solids,136,0.1,mg/L at 180 °C,1,Normal
Alameda,05/08/2012 09:25,Total Dissolved Solids,269,1.0,mg/L,1,Normal
Alameda,05/09/1996 10:40,Total Dissolved Solids,208,1.0,mg/L,1,Normal
Alameda,05/13/1977 12:30,Total Dissolved Solids,548,0.1,mg/L at 180 °C,1,Normal
Alameda,05/13/1993 09:04,Total Dissolved Solids,272,1.0,mg/L,1,Normal
Alameda,05/13/1997 11:15,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,05/14/2019 07:35,Total Dissolved Solids,97,1.0,mg/L,1,Normal
Alameda,05/15/1974 10:45,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,05/15/1985 09:00,Total Dissolved Solids,175,0.1,mg/L at 180 °C,1,Normal
Alameda,05/15/1990 07:40,Total Dissolved Solids,385,0.1,mg/L at 180 °C,1,Normal
Alameda,05/15/1991 07:25,Total Dissolved Solids,233,0.1,mg/L at 180 °C,1,Normal
Alameda,05/15/1996 06:15,Total Dissolved Solids,206,0.1,mg/L at 180 °C,1,Normal
Alameda,05/15/2002 06:45,Total Dissolved Solids,222,1.0,mg/L,1,Normal
Alameda,05/15/2013 08:55,Total Dissolved Solids,164,1.0,mg/L,1,Normal
Alameda,05/15/2018 07:30,Total Dissolved Solids,134,1.0,mg/L,1,Normal
Alameda,05/15/2018 07:30,Total Dissolved Solids,135,1.0,mg/L,1,Normal
Alameda,05/16/1973 11:15,Total Dissolved Solids,195,0.1,mg/L at 180 °C,1,Normal
Alameda,05/16/1979 09:50,Total Dissolved Solids,158,0.1,mg/L at 180 °C,1,Normal
Alameda,05/16/1984 09:15,Total Dissolved Solids,184,0.1,mg/L at 180 °C,1,Normal
Alameda,05/16/1989 07:30,Total Dissolved Solids,155,0.1,mg/L at 180 °C,1,Normal
Alameda,05/16/2001 06:45,Total Dissolved Solids,246,1.0,mg/L,1,Normal
Alameda,05/16/2007 08:10,Total Dissolved Solids,204,1.0,mg/L,1,Normal
Alameda,05/16/2012 09:55,Total Dissolved Solids,254,1.0,mg/L,1,Normal
Alameda,05/16/2017 08:05,Total Dissolved Solids,64,1.0,mg/L,1,Normal
Alameda,05/16/2023 07:35,Total Dissolved Solids,70,2.5,mg/L,1,Normal
Alameda,05/17/1972 11:20,Total Dissolved Solids,129,0.1,mg/L at 180 °C,1,Normal
Alameda,05/17/1978 10:25,Total Dissolved Solids,156,0.1,mg/L at 180 °C,1,Normal
Alameda,05/17/2000 06:40,Total Dissolved Solids,212,1.0,mg/L,1,Normal
Alameda,05/17/2006 07:40,Total Dissolved Solids,88,1.0,mg/L,1,Normal
Alameda,05/17/2016 06:25,Total Dissolved Solids,216,1.0,mg/L,1,Normal
Alameda,05/17/2022 07:00,Total Dissolved Solids,238,2.5,mg/L,1,Normal
Alameda,05/17/2022 07:00,Total Dissolved Solids,240,2.5,mg/L,1,Normal
Alameda,05/18/1977 11:00,Total Dissolved Solids,530,0.1,mg/L at 180 °C,1,Normal
Alameda,05/18/1983 09:20,Total Dissolved Solids,248,0.1,mg/L at 180 °C,1,Normal
Alameda,05/18/1988 09:00,Total Dissolved Solids,236,0.1,mg/L at 180 °C,1,Normal
Alameda,05/18/1994 06:30,Total Dissolved Solids,297,0.1,mg/L at 180 °C,1,Normal
Alameda,05/18/1995 10:30,Total Dissolved Solids,120,1.0,mg/L,1,Normal
Alameda,05/18/2005 07:25,Total Dissolved Solids,148,1.0,mg/L,1,Normal
Alameda,05/18/2011 07:55,Total Dissolved Solids,93,1.0,mg/L,1,Normal
Alameda,05/18/2021 07:45,Total Dissolved Solids,297,2.5,mg/L,1,Normal
Alameda,05/19/1971 18:30,Total Dissolved Solids,160,0.1,mg/L at 180 °C,1,Normal
Alameda,05/19/1976 13:40,Total Dissolved Solids,146,0.1,mg/L at 180 °C,1,Normal
Alameda,05/19/1982 09:55,Total Dissolved Solids,101,0.1,mg/L at 180 °C,1,Normal
Alameda,05/19/1993 07:00,Total Dissolved Solids,279,0.1,mg/L at 180 °C,1,Normal
Alameda,05/19/1994 09:28,Total Dissolved Solids,286,1.0,mg/L,1,Normal
Alameda,05/19/1999 07:20,Total Dissolved Solids,164,1.0,mg/L,1,Normal
Alameda,05/19/2004 08:00,Total Dissolved Solids,247,1.0,mg/L,1,Normal
Alameda,05/19/2010 08:35,Total Dissolved Solids,197,1.0,mg/L,1,Normal
Alameda,05/20/1981 10:40,Total Dissolved Solids,185,0.1,mg/L at 180 °C,1,Normal
Alameda,05/20/1987 11:00,Total Dissolved Solids,195,0.1,mg/L at 180 °C,1,Normal
Alameda,05/20/1992 07:10,Total Dissolved Solids,238,0.1,mg/L at 180 °C,1,Normal
Alameda,05/20/1998 06:00,Total Dissolved Solids,212,1.0,mg/L,1,Normal
Alameda,05/20/2009 08:00,Total Dissolved Solids,215,1.0,mg/L,1,Normal
Alameda,05/20/2015 07:05,Total Dissolved Solids,367,1.0,mg/L,1,Normal
Alameda,05/21/1975 10:30,Total Dissolved Solids,130,0.1,mg/L at 180 °C,1,Normal
Alameda,05/21/1980 10:30,Total Dissolved Solids,134,0.1,mg/L at 180 °C,1,Normal
Alameda,05/21/1986 09:00,Total Dissolved Solids,186,0.1,mg/L at 180 °C,1,Normal
Alameda,05/21/1991 10:50,Total Dissolved Solids,244,1.0,mg/L,1,Normal
Alameda,05/21/1992 08:43,Total Dissolved Solids,233,1.0,mg/L,1,Normal
Alameda,05/21/1997 07:05,Total Dissolved Solids,279,0.1,mg/L at 180 °C,1,Normal
Alameda,05/21/2003 06:00,Total Dissolved Solids,277,1.0,mg/L,1,Normal
Alameda,05/21/2008 09:05,Total Dissolved Solids,226,1.0,mg/L,1,Normal
