county_name,sample_date,parameter,result,reporting_limit,units,Anomaly_Label,Anomaly_Label_Encoded
Alameda,07/21/2010 08:25,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/22/1992 08:13,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/24/1972 11:00,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/24/1991 07:38,Total Alkalinity,78.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/25/1989 09:00,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/26/1990 10:10,Total Alkalinity,65.0,1.0,mg/L as CaCO3,Normal,0
Alameda,07/26/2022 07:05,Total Alkalinity,74.9,20.0,mg/L as CaCO3,Normal,0
Alameda,08/03/2011 11:35,Total Alkalinity,46.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/04/1970 16:15,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/05/1969 19:30,Total Alkalinity,50.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/07/1968 12:00,Total Alkalinity,65.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/07/2012 13:48,Total Alkalinity,54.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/10/1993 09:45,Total Alkalinity,47.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/14/1990 06:30,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/14/2018 07:25,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1973 10:00,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1979 09:00,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1984 07:50,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1989 07:15,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/1996 09:51,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/2001 07:30,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/2007 07:50,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/2017 08:00,Total Alkalinity,40.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/15/2023 09:55,Total Alkalinity,44.4,20.0,mg/L as CaCO3,Normal,0
Alameda,08/16/1972 11:30,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/16/1978 10:20,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/16/1995 06:25,Total Alkalinity,42.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/16/2000 06:45,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/16/2006 07:35,Total Alkalinity,53.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/16/2016 07:55,Total Alkalinity,48.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1977 09:45,Total Alkalinity,56.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1983 09:30,Total Alkalinity,41.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1987 11:15,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1988 08:50,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1994 07:40,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/1995 09:15,Total Alkalinity,43.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/2005 07:50,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/2011 07:55,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/17/2021 07:10,Total Alkalinity,79.6,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/1971 11:45,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/1976 12:35,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/1982 08:30,Total Alkalinity,54.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/1993 06:50,Total Alkalinity,47.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/1999 06:35,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/2004 07:40,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/2009 15:40,Total Alkalinity,53.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/18/2010 08:30,Total Alkalinity,54.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/1981 08:10,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/1987 08:00,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/1992 06:50,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/1992 08:05,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/1998 05:50,Total Alkalinity,51.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/19/2015 07:40,Total Alkalinity,84.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/1975 11:00,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/1980 10:00,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/1986 09:45,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/1997 12:00,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/2003 08:10,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/2008 08:05,Total Alkalinity,65.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/2014 06:40,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/20/2019 07:55,Total Alkalinity,52.5,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/1974 11:40,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/1985 09:15,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/1991 07:17,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/1991 07:19,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/1996 06:20,Total Alkalinity,53.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/2002 05:19,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/21/2013 09:35,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/22/1990 12:40,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/22/2012 07:50,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/23/2022 07:05,Total Alkalinity,61.6,20.0,mg/L as CaCO3,Normal,0
Alameda,08/25/1994 10:30,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,08/26/2020 08:50,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/01/1970 18:10,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/01/1993 08:55,Total Alkalinity,50.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/03/1969 06:50,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/04/1968 06:00,Total Alkalinity,75.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/04/2012 13:10,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/07/1976 09:15,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/07/2011 11:45,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/10/1991 08:30,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/12/1996 12:30,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/14/1995 09:43,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/14/2021 07:15,Total Alkalinity,76.9,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/1971 11:30,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/1976 11:30,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/1982 09:00,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/1993 07:50,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/1999 09:55,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/2004 08:02,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/15/2010 08:30,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/1981 09:10,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/1987 08:20,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/1992 08:00,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/1998 08:00,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/2009 08:35,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/16/2015 07:40,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/1975 11:45,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/1980 09:10,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/1986 09:15,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/1997 12:00,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/2003 07:40,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/2008 08:50,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/2014 07:20,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/17/2019 07:20,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/1974 10:30,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/1985 09:45,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/1990 08:10,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/1991 08:30,Total Alkalinity,65.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/1996 06:40,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/2002 05:00,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/18/2013 09:25,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/1973 11:30,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/1979 09:30,Total Alkalinity,75.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/1984 08:20,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/1989 08:30,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/2001 07:05,Total Alkalinity,83.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/2007 08:40,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/2012 09:45,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/19/2018 06:55,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/1972 12:10,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/1978 10:10,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/1988 08:30,Total Alkalinity,83.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/1995 06:50,Total Alkalinity,53.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/2000 07:30,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/2006 08:57,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/2016 08:05,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/2017 07:20,Total Alkalinity,51.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/20/2022 07:10,Total Alkalinity,59.4,20.0,mg/L as CaCO3,Normal,0
Alameda,09/21/1976 14:15,Total Alkalinity,75.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/1977 09:26,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/1983 10:10,Total Alkalinity,38.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/1993 09:10,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/1994 06:50,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/2005 06:45,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/21/2011 08:15,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/22/1994 10:30,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/24/1990 11:00,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/24/1992 08:35,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,09/27/1976 14:00,Total Alkalinity,78.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/01/1976 09:10,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/01/2012 08:45,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/02/1968 12:00,Total Alkalinity,89.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/04/2011 13:05,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/06/1970 17:30,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/07/1969 20:45,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/07/1992 08:05,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/10/1996 09:53,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/14/1993 10:00,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/1975 11:40,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/1980 09:30,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/1986 08:10,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/1997 12:34,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/2003 07:50,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/2008 08:50,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/2014 06:50,Total Alkalinity,82.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/15/2019 07:50,Total Alkalinity,56.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/1974 11:50,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/1985 10:00,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/1990 07:25,Total Alkalinity,81.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/1991 08:30,Total Alkalinity,89.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/1996 06:50,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/2002 06:40,Total Alkalinity,83.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/16/2018 07:25,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/1973 10:45,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/1979 10:00,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/1984 08:30,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/1989 07:45,Total Alkalinity,77.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/2001 07:45,Total Alkalinity,86.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/2007 08:12,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/2012 09:05,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/17/2017 08:05,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/1972 12:30,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/1978 10:00,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/1993 07:30,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/1995 08:10,Total Alkalinity,47.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/2000 06:50,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/2006 09:25,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/2011 08:35,Total Alkalinity,54.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/2016 08:10,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/18/2022 07:15,Total Alkalinity,63.2,20.0,mg/L as CaCO3,Normal,0
Alameda,10/19/1977 10:15,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/19/1983 09:05,Total Alkalinity,37.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/19/1988 08:20,Total Alkalinity,92.0,1.0,mg/L as CaCO3,Rapid Fluctuation,1
Alameda,10/19/1994 08:10,Total Alkalinity,77.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/19/1995 10:30,Total Alkalinity,44.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/19/2005 06:30,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/19/2021 07:45,Total Alkalinity,78.2,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1971 12:15,Total Alkalinity,65.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1976 11:30,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1981 08:20,Total Alkalinity,82.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1982 10:00,Total Alkalinity,39.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1993 08:25,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1994 09:40,Total Alkalinity,75.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/1999 06:45,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/2004 07:40,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/2010 07:55,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/2015 07:25,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/20/2020 08:00,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/21/1987 09:00,Total Alkalinity,85.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/21/1992 07:35,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/21/1998 06:25,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/21/2009 08:00,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/22/2013 09:10,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/23/1991 07:35,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/24/1990 08:58,Total Alkalinity,83.0,1.0,mg/L as CaCO3,Normal,0
Alameda,10/25/1976 10:00,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/03/1976 11:15,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/04/1969 18:45,Total Alkalinity,47.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/04/1970 16:45,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/05/2012 11:40,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/06/1968 11:00,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/08/2011 11:00,Total Alkalinity,51.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/10/1993 10:50,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/13/1990 08:00,Total Alkalinity,78.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/13/1990 12:25,Total Alkalinity,77.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/1973 11:30,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/1984 09:55,Total Alkalinity,55.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/1989 09:00,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/1996 12:35,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/2001 10:00,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/2007 08:10,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/2012 09:50,Total Alkalinity,67.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/2017 08:35,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/14/2018 08:35,Total Alkalinity,64.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/1972 13:05,Total Alkalinity,89.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/1978 09:30,Total Alkalinity,53.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/1988 09:00,Total Alkalinity,81.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/1995 07:40,Total Alkalinity,51.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/2000 08:05,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/2006 08:01,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/2011 09:05,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/2016 08:20,Total Alkalinity,60.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/15/2022 09:10,Total Alkalinity,66.2,20.0,mg/L as CaCO3,Normal,0
Alameda,11/16/1977 10:30,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/1983 10:00,Total Alkalinity,49.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/1994 07:30,Total Alkalinity,71.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/1995 11:00,Total Alkalinity,52.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/2005 08:35,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/16/2021 08:45,Total Alkalinity,68.7,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1971 12:30,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1976 13:00,Total Alkalinity,89.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1982 11:15,Total Alkalinity,49.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1993 07:45,Total Alkalinity,57.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1994 10:10,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/1999 07:25,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/2004 07:50,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/2010 08:00,Total Alkalinity,59.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/17/2020 08:50,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/1981 09:35,Total Alkalinity,77.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/1987 09:50,Total Alkalinity,75.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/1992 08:45,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/1998 08:20,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/2009 08:45,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/18/2019 14:30,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1975 12:00,Total Alkalinity,51.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1980 10:30,Total Alkalinity,63.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1986 10:15,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1991 08:30,Total Alkalinity,70.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1992 10:30,Total Alkalinity,76.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/1997 12:34,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/2003 07:40,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/2008 08:50,Total Alkalinity,78.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/19/2014 09:25,Total Alkalinity,79.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/20/1974 12:30,Total Alkalinity,78.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/20/1985 10:40,Total Alkalinity,73.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/20/1996 07:50,Total Alkalinity,66.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/20/2002 07:45,Total Alkalinity,74.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/20/2013 09:35,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/21/1979 10:00,Total Alkalinity,68.0,1.0,mg/L as CaCO3,Normal,0
Alameda,11/21/1991 11:15,Total Alkalinity,69.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/02/1969 16:00,Total Alkalinity,62.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/03/2012 12:30,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/04/1968 14:50,Total Alkalinity,72.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/06/2011 09:45,Total Alkalinity,58.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/07/1995 11:47,Total Alkalinity,61.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/08/1970 19:15,Total Alkalinity,104.0,1.0,mg/L as CaCO3,Normal,0
Alameda,12/10/1992 11:30,Total Alkalinity,80.0,1.0,mg/L as CaCO3,Normal,0
